model_name,method,context_length,evidence_position,reasoning_type,distractor_similarity,n,answer_f1_relaxed,exact_match_relaxed,evidence_f1,parse_error_rate
qwen3:14b,oracle,16000,pos_01,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,arithmetic,high,5,0.8,0.8,1.0,0.0
qwen3:14b,oracle,16000,pos_02,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_02,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_03,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_04,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,comparison,none,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,16000,pos_05,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_05,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,arithmetic,conflicting,5,0.8,0.8,1.0,0.0
qwen3:14b,oracle,16000,pos_06,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_06,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,comparison,conflicting,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,16000,pos_07,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_07,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,arithmetic,none,5,0.8,0.8,1.0,0.0
qwen3:14b,oracle,16000,pos_08,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_08,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,comparison,conflicting,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,16000,pos_09,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,16000,pos_09,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,comparison,high,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,32000,pos_00,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_00,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,comparison,high,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,32000,pos_01,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_01,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,comparison,none,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,32000,pos_02,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_02,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_03,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_04,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,arithmetic,high,5,0.8,0.8,1.0,0.0
qwen3:14b,oracle,32000,pos_05,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_05,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,arithmetic,high,5,0.8,0.8,1.0,0.0
qwen3:14b,oracle,32000,pos_06,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_06,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,comparison,conflicting,5,0.8666666666666667,0.6,1.0,0.0
qwen3:14b,oracle,32000,pos_07,comparison,high,5,0.8666666666666667,0.6,1.0,0.0
qwen3:14b,oracle,32000,pos_07,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,comparison,none,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,32000,pos_07,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_07,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,comparison,low,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,32000,pos_08,comparison,none,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,32000,pos_08,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_08,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,comparison,high,5,0.8666666666666667,0.6,1.0,0.0
qwen3:14b,oracle,32000,pos_09,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,comparison,none,5,0.9333333333333333,0.8,1.0,0.0
qwen3:14b,oracle,32000,pos_09,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,multi_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,single_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,single_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,single_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,32000,pos_09,single_hop,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,arithmetic,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,arithmetic,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,arithmetic,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,arithmetic,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,comparison,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,comparison,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,comparison,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,comparison,none,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,multi_hop,conflicting,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,multi_hop,high,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,multi_hop,low,5,1.0,1.0,1.0,0.0
qwen3:14b,oracle,4000,pos_00,multi_hop,none,5,1.0,1.0,1.0,0.0
